v8-version,7,1,302,31,0
code-creation,Builtin,3,17000,0x7ff6df5917c0,235,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,17000,0x7ff6df5918c0,199,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,17000,0x7ff6df5919a0,199,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df591a80,199,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df591b60,199,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df591c40,211,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df591d20,211,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df591e00,559,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,18000,0x7ff6df592040,523,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,18000,0x7ff6df592260,487,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df592460,447,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df592620,487,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df592820,447,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df5929e0,495,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df592be0,455,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,18000,0x7ff6df592dc0,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,18000,0x7ff6df592e20,5,InternalArrayConstructor
code-creation,Builtin,3,18000,0x7ff6df592e40,118,InternalArrayConstructorImpl
code-creation,Builtin,3,18000,0x7ff6df592ec0,191,InternalArrayNoArgumentConstructor_Packed
code-creation,Builtin,3,18000,0x7ff6df592f80,191,InternalArrayNoArgumentConstructor_Holey
code-creation,Builtin,3,18000,0x7ff6df593040,491,InternalArraySingleArgumentConstructor_Packed
code-creation,Builtin,3,18000,0x7ff6df593240,451,InternalArraySingleArgumentConstructor_Holey
code-creation,Builtin,3,18000,0x7ff6df593420,12,ArrayConcat
code-creation,Builtin,3,18000,0x7ff6df593440,150,ArrayIsArray
code-creation,Builtin,3,18000,0x7ff6df5934e0,12,ArrayPrototypeFill
code-creation,Builtin,3,18000,0x7ff6df593500,3212,ArrayFrom
code-creation,Builtin,3,18000,0x7ff6df5941a0,992,ArrayOf
code-creation,Builtin,3,18000,0x7ff6df5945a0,952,ArrayIncludesSmiOrObject
code-creation,Builtin,3,18000,0x7ff6df594960,120,ArrayIncludesPackedDoubles
code-creation,Builtin,3,18000,0x7ff6df5949e0,176,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,18000,0x7ff6df594aa0,631,ArrayIncludes
code-creation,Builtin,3,18000,0x7ff6df594d20,872,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,18000,0x7ff6df5950a0,104,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,18000,0x7ff6df595120,104,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,18000,0x7ff6df5951a0,635,ArrayIndexOf
code-creation,Builtin,3,18000,0x7ff6df595420,12,ArrayPop
code-creation,Builtin,3,18000,0x7ff6df595440,726,ArrayPrototypePop
code-creation,Builtin,3,18000,0x7ff6df595720,12,ArrayPush
code-creation,Builtin,3,18000,0x7ff6df595740,2524,ArrayPrototypePush
code-creation,Builtin,3,18000,0x7ff6df596120,12,ArrayShift
code-creation,Builtin,3,18000,0x7ff6df596140,1184,ArrayPrototypeShift
code-creation,Builtin,3,18000,0x7ff6df596600,6412,ArrayPrototypeSlice
code-creation,Builtin,3,18000,0x7ff6df597f20,12,ArrayUnshift
code-creation,Builtin,3,18000,0x7ff6df597f40,1312,CloneFastJSArray
code-creation,Builtin,3,18000,0x7ff6df598480,3768,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,18000,0x7ff6df599340,1350,ExtractFastJSArray
code-creation,Builtin,3,18000,0x7ff6df5998a0,2928,ArrayEveryLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df59a420,130,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59a4c0,480,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59a6c0,1760,ArrayEvery
code-creation,Builtin,3,18000,0x7ff6df59adc0,2920,ArraySomeLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df59b940,130,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59b9e0,472,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59bbc0,1752,ArraySome
code-creation,Builtin,3,18000,0x7ff6df59c2a0,4908,ArrayFilterLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df59d5e0,6241,ArrayFilter
code-creation,Builtin,3,18000,0x7ff6df59ee60,130,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59ef00,738,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59f200,2812,ArrayMapLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df59fd00,130,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59fda0,368,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df59ff20,4256,ArrayMap
code-creation,Builtin,3,18000,0x7ff6df5a0fe0,2832,ArrayReduceLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df5a1b00,126,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a1b80,130,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a1c20,130,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a1cc0,1644,ArrayReduce
code-creation,Builtin,3,18000,0x7ff6df5a2340,2780,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df5a2e20,142,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a2ec0,130,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a2f60,130,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a3000,1785,ArrayReduceRight
code-creation,Builtin,3,18000,0x7ff6df5a3700,297,ArrayPrototypeEntries
code-creation,Builtin,3,18000,0x7ff6df5a3840,608,ArrayFindLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df5a3ac0,130,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a3b60,130,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a3c00,289,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a3d40,1708,ArrayPrototypeFind
code-creation,Builtin,3,18000,0x7ff6df5a4400,600,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,18000,0x7ff6df5a4660,138,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a4700,138,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a47a0,293,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,18000,0x7ff6df5a48e0,1728,ArrayPrototypeFindIndex
code-creation,Builtin,3,18000,0x7ff6df5a4fc0,289,ArrayPrototypeKeys
code-creation,Builtin,3,18000,0x7ff6df5a5100,297,ArrayPrototypeValues
code-creation,Builtin,3,18000,0x7ff6df5a5240,4200,ArrayIteratorPrototypeNext
code-creation,Builtin,3,18000,0x7ff6df5a62c0,3876,FlattenIntoArray
code-creation,Builtin,3,18000,0x7ff6df5a7200,3924,FlatMapIntoArray
code-creation,Builtin,3,18000,0x7ff6df5a8160,516,ArrayPrototypeFlat
code-creation,Builtin,3,18000,0x7ff6df5a8380,572,ArrayPrototypeFlatMap
code-creation,Builtin,3,18000,0x7ff6df5a85c0,12,ArrayBufferConstructor
code-creation,Builtin,3,18000,0x7ff6df5a85e0,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,18000,0x7ff6df5a8600,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,18000,0x7ff6df5a8620,12,ArrayBufferIsView
code-creation,Builtin,3,18000,0x7ff6df5a8640,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,18000,0x7ff6df5a8660,2232,AsyncFunctionAwaitCaught
code-creation,Builtin,3,18000,0x7ff6df5a8f20,2232,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,18000,0x7ff6df5a97e0,122,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,18000,0x7ff6df5a9860,118,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,18000,0x7ff6df5a98e0,360,AsyncFunctionPromiseCreate
code-creation,Builtin,3,18000,0x7ff6df5a9a60,158,AsyncFunctionPromiseRelease
code-creation,Builtin,3,18000,0x7ff6df5a9b00,12,BigIntConstructor
code-creation,Builtin,3,18000,0x7ff6df5a9b20,12,BigIntAsUintN
code-creation,Builtin,3,18000,0x7ff6df5a9b40,12,BigIntAsIntN
code-creation,Builtin,3,18000,0x7ff6df5a9b60,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,18000,0x7ff6df5a9b80,12,BigIntPrototypeToString
code-creation,Builtin,3,18000,0x7ff6df5a9ba0,12,BigIntPrototypeValueOf
code-creation,Builtin,3,18000,0x7ff6df5a9bc0,12,BooleanConstructor
code-creation,Builtin,3,19000,0x7ff6df5a9be0,190,BooleanPrototypeToString
code-creation,Builtin,3,19000,0x7ff6df5a9ca0,186,BooleanPrototypeValueOf
code-creation,Builtin,3,19000,0x7ff6df5a9d60,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,19000,0x7ff6df5a9d80,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,19000,0x7ff6df5a9da0,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,19000,0x7ff6df5a9dc0,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,19000,0x7ff6df5a9de0,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,19000,0x7ff6df5a9e00,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,19000,0x7ff6df5a9e20,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,19000,0x7ff6df5a9e40,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,19000,0x7ff6df5a9e60,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,19000,0x7ff6df5a9e80,12,CallSitePrototypeGetThis
code-creation,Builtin,3,19000,0x7ff6df5a9ea0,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,19000,0x7ff6df5a9ec0,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,19000,0x7ff6df5a9ee0,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,19000,0x7ff6df5a9f00,12,CallSitePrototypeIsEval
code-creation,Builtin,3,19000,0x7ff6df5a9f20,12,CallSitePrototypeIsNative
code-creation,Builtin,3,19000,0x7ff6df5a9f40,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,19000,0x7ff6df5a9f60,12,CallSitePrototypeToString
code-creation,Builtin,3,19000,0x7ff6df5a9f80,12,ConsoleDebug
code-creation,Builtin,3,19000,0x7ff6df5a9fa0,12,ConsoleError
code-creation,Builtin,3,19000,0x7ff6df5a9fc0,12,ConsoleInfo
code-creation,Builtin,3,19000,0x7ff6df5a9fe0,12,ConsoleLog
code-creation,Builtin,3,19000,0x7ff6df5aa000,12,ConsoleWarn
code-creation,Builtin,3,19000,0x7ff6df5aa020,12,ConsoleDir
code-creation,Builtin,3,19000,0x7ff6df5aa040,12,ConsoleDirXml
code-creation,Builtin,3,19000,0x7ff6df5aa060,12,ConsoleTable
code-creation,Builtin,3,19000,0x7ff6df5aa080,12,ConsoleTrace
code-creation,Builtin,3,19000,0x7ff6df5aa0a0,12,ConsoleGroup
code-creation,Builtin,3,19000,0x7ff6df5aa0c0,12,ConsoleGroupCollapsed
code-creation,Builtin,3,19000,0x7ff6df5aa0e0,12,ConsoleGroupEnd
code-creation,Builtin,3,19000,0x7ff6df5aa100,12,ConsoleClear
code-creation,Builtin,3,19000,0x7ff6df5aa120,12,ConsoleCount
code-creation,Builtin,3,19000,0x7ff6df5aa140,12,ConsoleCountReset
code-creation,Builtin,3,19000,0x7ff6df5aa160,12,ConsoleAssert
code-creation,Builtin,3,19000,0x7ff6df5aa180,400,FastConsoleAssert
code-creation,Builtin,3,19000,0x7ff6df5aa320,12,ConsoleProfile
code-creation,Builtin,3,19000,0x7ff6df5aa340,12,ConsoleProfileEnd
code-creation,Builtin,3,19000,0x7ff6df5aa360,12,ConsoleTime
code-creation,Builtin,3,19000,0x7ff6df5aa380,12,ConsoleTimeLog
code-creation,Builtin,3,19000,0x7ff6df5aa3a0,12,ConsoleTimeEnd
code-creation,Builtin,3,19000,0x7ff6df5aa3c0,12,ConsoleTimeStamp
code-creation,Builtin,3,19000,0x7ff6df5aa3e0,12,ConsoleContext
code-creation,Builtin,3,19000,0x7ff6df5aa400,12,DataViewConstructor
code-creation,Builtin,3,19000,0x7ff6df5aa420,12,DateConstructor
code-creation,Builtin,3,19000,0x7ff6df5aa440,210,DatePrototypeGetDate
code-creation,Builtin,3,19000,0x7ff6df5aa520,210,DatePrototypeGetDay
code-creation,Builtin,3,19000,0x7ff6df5aa600,210,DatePrototypeGetFullYear
code-creation,Builtin,3,19000,0x7ff6df5aa6e0,210,DatePrototypeGetHours
code-creation,Builtin,3,19000,0x7ff6df5aa7c0,186,DatePrototypeGetMilliseconds
code-creation,Builtin,3,19000,0x7ff6df5aa880,210,DatePrototypeGetMinutes
code-creation,Builtin,3,19000,0x7ff6df5aa960,210,DatePrototypeGetMonth
code-creation,Builtin,3,19000,0x7ff6df5aaa40,210,DatePrototypeGetSeconds
code-creation,Builtin,3,19000,0x7ff6df5aab20,150,DatePrototypeGetTime
code-creation,Builtin,3,19000,0x7ff6df5aabc0,186,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,19000,0x7ff6df5aac80,186,DatePrototypeGetUTCDate
code-creation,Builtin,3,19000,0x7ff6df5aad40,186,DatePrototypeGetUTCDay
code-creation,Builtin,3,19000,0x7ff6df5aae00,186,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,19000,0x7ff6df5aaec0,186,DatePrototypeGetUTCHours
code-creation,Builtin,3,19000,0x7ff6df5aaf80,186,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,19000,0x7ff6df5ab040,186,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,19000,0x7ff6df5ab100,186,DatePrototypeGetUTCMonth
code-creation,Builtin,3,19000,0x7ff6df5ab1c0,186,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,19000,0x7ff6df5ab280,150,DatePrototypeValueOf
code-creation,Builtin,3,19000,0x7ff6df5ab320,480,DatePrototypeToPrimitive
code-creation,Builtin,3,19000,0x7ff6df5ab520,12,DatePrototypeGetYear
code-creation,Builtin,3,19000,0x7ff6df5ab540,12,DatePrototypeSetYear
code-creation,Builtin,3,19000,0x7ff6df5ab560,12,DateNow
code-creation,Builtin,3,19000,0x7ff6df5ab580,12,DateParse
code-creation,Builtin,3,19000,0x7ff6df5ab5a0,12,DatePrototypeSetDate
code-creation,Builtin,3,19000,0x7ff6df5ab5c0,12,DatePrototypeSetFullYear
code-creation,Builtin,3,19000,0x7ff6df5ab5e0,12,DatePrototypeSetHours
code-creation,Builtin,3,19000,0x7ff6df5ab600,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,19000,0x7ff6df5ab620,12,DatePrototypeSetMinutes
code-creation,Builtin,3,19000,0x7ff6df5ab640,12,DatePrototypeSetMonth
code-creation,Builtin,3,19000,0x7ff6df5ab660,12,DatePrototypeSetSeconds
code-creation,Builtin,3,19000,0x7ff6df5ab680,12,DatePrototypeSetTime
code-creation,Builtin,3,19000,0x7ff6df5ab6a0,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,19000,0x7ff6df5ab6c0,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,19000,0x7ff6df5ab6e0,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,19000,0x7ff6df5ab700,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,19000,0x7ff6df5ab720,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,19000,0x7ff6df5ab740,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,19000,0x7ff6df5ab760,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,19000,0x7ff6df5ab780,12,DatePrototypeToDateString
code-creation,Builtin,3,19000,0x7ff6df5ab7a0,12,DatePrototypeToISOString
code-creation,Builtin,3,19000,0x7ff6df5ab7c0,12,DatePrototypeToUTCString
code-creation,Builtin,3,19000,0x7ff6df5ab7e0,12,DatePrototypeToString
code-creation,Builtin,3,19000,0x7ff6df5ab800,12,DatePrototypeToTimeString
code-creation,Builtin,3,19000,0x7ff6df5ab820,12,DatePrototypeToJson
code-creation,Builtin,3,19000,0x7ff6df5ab840,12,DateUTC
code-creation,Builtin,3,19000,0x7ff6df5ab860,12,ErrorConstructor
code-creation,Builtin,3,19000,0x7ff6df5ab880,12,ErrorCaptureStackTrace
code-creation,Builtin,3,19000,0x7ff6df5ab8a0,12,ErrorPrototypeToString
code-creation,Builtin,3,19000,0x7ff6df5ab8c0,12,MakeError
code-creation,Builtin,3,19000,0x7ff6df5ab8e0,12,MakeRangeError
code-creation,Builtin,3,19000,0x7ff6df5ab900,12,MakeSyntaxError
code-creation,Builtin,3,19000,0x7ff6df5ab920,12,MakeTypeError
code-creation,Builtin,3,19000,0x7ff6df5ab940,12,MakeURIError
code-creation,Builtin,3,19000,0x7ff6df5ab960,12,FunctionConstructor
code-creation,Builtin,3,19000,0x7ff6df5ab980,64,FunctionPrototypeApply
code-creation,Builtin,3,19000,0x7ff6df5ab9e0,12,FunctionPrototypeBind
code-creation,Builtin,3,19000,0x7ff6df5aba00,984,FastFunctionPrototypeBind
code-creation,Builtin,3,19000,0x7ff6df5abde0,47,FunctionPrototypeCall
code-creation,Builtin,3,19000,0x7ff6df5abe20,417,FunctionPrototypeHasInstance
code-creation,Builtin,3,19000,0x7ff6df5abfe0,12,FunctionPrototypeToString
code-creation,Builtin,3,19000,0x7ff6df5ac000,223,CreateIterResultObject
code-creation,Builtin,3,19000,0x7ff6df5ac0e0,828,CreateGeneratorObject
code-creation,Builtin,3,19000,0x7ff6df5ac420,12,GeneratorFunctionConstructor
code-creation,Builtin,3,19000,0x7ff6df5ac440,556,GeneratorPrototypeNext
code-creation,Builtin,3,19000,0x7ff6df5ac680,560,GeneratorPrototypeReturn
code-creation,Builtin,3,19000,0x7ff6df5ac8c0,568,GeneratorPrototypeThrow
code-creation,Builtin,3,19000,0x7ff6df5acb00,12,AsyncFunctionConstructor
code-creation,Builtin,3,19000,0x7ff6df5acb20,12,GlobalDecodeURI
code-creation,Builtin,3,19000,0x7ff6df5acb40,12,GlobalDecodeURIComponent
code-creation,Builtin,3,19000,0x7ff6df5acb60,12,GlobalEncodeURI
code-creation,Builtin,3,19000,0x7ff6df5acb80,12,GlobalEncodeURIComponent
code-creation,Builtin,3,19000,0x7ff6df5acba0,12,GlobalEscape
code-creation,Builtin,3,19000,0x7ff6df5acbc0,12,GlobalUnescape
code-creation,Builtin,3,19000,0x7ff6df5acbe0,12,GlobalEval
code-creation,Builtin,3,19000,0x7ff6df5acc00,139,GlobalIsFinite
code-creation,Builtin,3,19000,0x7ff6df5acca0,131,GlobalIsNaN
code-creation,Builtin,3,19000,0x7ff6df5acd40,12,JsonParse
code-creation,Builtin,3,19000,0x7ff6df5acd60,12,JsonStringify
code-creation,Builtin,3,20000,0x7ff6df5acd80,3255,LoadIC
code-creation,Builtin,3,20000,0x7ff6df5ada40,3063,LoadIC_Megamorphic
code-creation,Builtin,3,20000,0x7ff6df5ae640,3123,LoadIC_Noninlined
code-creation,Builtin,3,20000,0x7ff6df5af280,32,LoadICTrampoline
code-creation,Builtin,3,20000,0x7ff6df5af2c0,32,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,20000,0x7ff6df5af300,6072,KeyedLoadIC
code-creation,Builtin,3,20000,0x7ff6df5b0ac0,11660,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,20000,0x7ff6df5b3860,32,KeyedLoadICTrampoline
code-creation,Builtin,3,20000,0x7ff6df5b38a0,32,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,20000,0x7ff6df5b38e0,5728,StoreGlobalIC
code-creation,Builtin,3,20000,0x7ff6df5b4f60,32,StoreGlobalICTrampoline
code-creation,Builtin,3,20000,0x7ff6df5b4fa0,6792,StoreIC
code-creation,Builtin,3,20000,0x7ff6df5b6a40,32,StoreICTrampoline
code-creation,Builtin,3,20000,0x7ff6df5b6a80,7452,KeyedStoreIC
code-creation,Builtin,3,20000,0x7ff6df5b87a0,32,KeyedStoreICTrampoline
code-creation,Builtin,3,20000,0x7ff6df5b87e0,616,StoreInArrayLiteralIC
code-creation,Builtin,3,20000,0x7ff6df5b8a60,2195,LoadGlobalIC
code-creation,Builtin,3,20000,0x7ff6df5b9300,2183,LoadGlobalICInsideTypeof
code-creation,Builtin,3,20000,0x7ff6df5b9ba0,32,LoadGlobalICTrampoline
code-creation,Builtin,3,20000,0x7ff6df5b9be0,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,20000,0x7ff6df5b9c20,2028,CloneObjectIC
code-creation,Builtin,3,20000,0x7ff6df5ba420,6078,CloneObjectIC_Slow
code-creation,Builtin,3,20000,0x7ff6df5bbbe0,2396,IterableToList
code-creation,Builtin,3,20000,0x7ff6df5bc540,335,IterableToListWithSymbolLookup
code-creation,Builtin,3,20000,0x7ff6df5bc6a0,208,IterableToListMayPreserveHoles
code-creation,Builtin,3,20000,0x7ff6df5bc780,1046,FindOrderedHashMapEntry
code-creation,Builtin,3,20000,0x7ff6df5bcba0,5204,MapConstructor
code-creation,Builtin,3,20000,0x7ff6df5be000,1848,MapPrototypeSet
code-creation,Builtin,3,20000,0x7ff6df5be740,1516,MapPrototypeDelete
code-creation,Builtin,3,20000,0x7ff6df5bed40,221,MapPrototypeGet
code-creation,Builtin,3,20000,0x7ff6df5bee20,205,MapPrototypeHas
code-creation,Builtin,3,20000,0x7ff6df5bef00,12,MapPrototypeClear
code-creation,Builtin,3,20000,0x7ff6df5bef20,317,MapPrototypeEntries
code-creation,Builtin,3,20000,0x7ff6df5bf060,170,MapPrototypeGetSize
code-creation,Builtin,3,20000,0x7ff6df5bf120,568,MapPrototypeForEach
code-creation,Builtin,3,20000,0x7ff6df5bf360,317,MapPrototypeKeys
code-creation,Builtin,3,20000,0x7ff6df5bf4a0,317,MapPrototypeValues
code-creation,Builtin,3,20000,0x7ff6df5bf5e0,1096,MapIteratorPrototypeNext
code-creation,Builtin,3,20000,0x7ff6df5bfa40,289,MathAbs
code-creation,Builtin,3,20000,0x7ff6df5bfb80,301,MathAcos
code-creation,Builtin,3,20000,0x7ff6df5bfcc0,301,MathAcosh
code-creation,Builtin,3,20000,0x7ff6df5bfe00,301,MathAsin
code-creation,Builtin,3,20000,0x7ff6df5bff40,301,MathAsinh
code-creation,Builtin,3,20000,0x7ff6df5c0080,301,MathAtan
code-creation,Builtin,3,20000,0x7ff6df5c01c0,301,MathAtanh
code-creation,Builtin,3,20000,0x7ff6df5c0300,388,MathAtan2
code-creation,Builtin,3,20000,0x7ff6df5c04a0,301,MathCbrt
code-creation,Builtin,3,20000,0x7ff6df5c05e0,505,MathCeil
